first_harmonic,second_harmonic,on_pareto_front,representative,delay_variance_ratio_to_lfm,delay_std_ratio_to_lfm,rms_bandwidth_hz,mainlobe_width_samples,peak_sidelobe_db,peak_sidelobe_amplitude_ratio_to_lfm,integrated_sidelobe_db,integrated_sidelobe_energy_ratio_to_lfm,doppler_coupling_samples_per_hz,doppler_coupling_ratio_to_lfm,doppler_fit_residual_rms_samples
-0.06,0.039999999999999994,False,,1.168994098234997,1.0812003044001592,33406.989957772654,18,-14.365515736926039,0.903536921164844,-11.643732345844533,0.6475941127861966,0.008703055277594357,1.0807435121262665,0.004474753099190828
-0.06,0.05,False,,1.1802736728032936,1.0864040099352053,33246.975693316046,18,-13.608608581194812,0.9858055561846175,-10.72127490917169,0.8008453083062461,0.008742072597494356,1.085588674428181,0.004655036047033397
-0.06,0.06000000000000001,False,,1.1913483416324984,1.0914890478756525,33092.08441599661,18,-12.927026184750014,1.066277834769958,-9.70041116149879,1.0130596327019254,0.008778557376765946,1.0901193463854928,0.004823894699861776
-0.06,0.06999999999999999,False,,1.2022003366926197,1.0964489667524977,32942.38838896199,18,-12.285770177545977,1.1479769863078564,-8.633649173269163,1.2951235760841064,0.008812414186163,1.094323677615166,0.0049817272010660016
-0.06,0.08,False,,1.212811708639632,1.1012773077838443,32797.95874857554,18,-11.580334832498721,1.245102052460505,-7.549316034547655,1.66243442348947,0.008843548353867007,1.0981899117913616,0.0051288938740122955
-0.05,-0.08,False,,1.0057654822234832,1.0028785979486665,36015.97220772048,18,-9.920168616826029,1.507347065537884,-5.58810894446581,2.6113508885153145,0.00802191699030142,0.9961599077054387,0.0020668818749833575
-0.05,-0.07,False,,1.0178086856605337,1.0088650482896777,35802.25895690435,18,-10.565251577937273,1.3994555594946665,-6.55848160699907,2.088468675965978,0.008079394454722017,1.0032974467402591,0.002224913305705642
-0.05,-0.06,False,,1.0298264695117076,1.0148036605726782,35592.74479858859,18,-11.306598395594577,1.2849663977011454,-7.518659356679463,1.6742109994539358,0.008135763587272369,1.0102973533644093,0.002388078176454075
-0.05,-0.05,False,,1.0418066876587653,1.0206893198514253,35387.504315901475,18,-12.162623651276297,1.1643686615494546,-8.4683853889012,1.3453571391538388,0.008190926279856674,1.0171474445358837,0.0025556230998002097
-0.05,-0.04,False,,1.0537366857030135,1.0265167732204932,35186.61229286942,18,-13.158980438625822,1.0381800252290265,-9.39978909625907,1.0856684492654227,0.008244781951485928,1.0238352301293365,0.002726766893461589
-0.05,-0.03,False,,1.0656033110606,1.0322806358062715,34990.143628166865,18,-14.332821065517683,0.9069443453133831,-10.292669746334251,0.8839122482965044,0.008297227753455618,1.030347938415003,0.0029007030765369215
-0.05,-0.020000000000000004,False,,1.0773929261850321,1.0379753976781108,34798.17324402327,18,-15.606683058130459,0.7832267968583747,-11.109046698532106,0.7324389927231951,0.00834815880158729,1.0366725448984067,0.0030766027754560834
-0.05,-0.009999999999999995,True,,1.0890914250855448,1.0435954317097909,34610.77599032765,18,-17.125746842129395,0.6575584280071579,-11.78946882882711,0.6262233305987114,0.00839746843606384,1.0427958045866503,0.0032536180480754484
-0.05,0.0,True,,1.1006842532954757,1.049135002416503,34428.02654400189,18,-16.739517853861873,0.6874574106911882,-12.25743712099312,0.562253819618424,0.008445048509155848,1.048704287718208,0.0034308856298012323
-0.05,0.009999999999999995,True,,1.1121564314269647,1.0545882757867948,34249.999303746416,18,-15.926515700973988,0.7549112641593109,-12.439446037354344,0.5391772046748184,0.008490789700870954,1.0543844189601974,0.003607531097193074
-0.05,0.020000000000000004,False,,1.1234925824269328,1.0599493301224039,34076.76828029669,18,-15.194778965706623,0.8212639174796886,-12.297158423906598,0.5571347971322791,0.00853458186227935,1.059822520042464,0.0037826734435113967
-0.05,0.03,False,,1.1346769626243822,1.0652121678916282,33908.406982365195,18,-14.522737320667778,0.887329304634392,-11.848576040368888,0.6177582052167997,0.008576314385938016,1.0650048557567817,0.0039554300485746255
-0.05,0.039999999999999994,False,,1.1456934966305359,1.070370728593853,33744.98829848165,18,-13.714448526908507,0.9738661355974493,-11.157470124719953,0.7243177266681495,0.008615876602514163,1.0699176832094672,0.004124922023764404
-0.05,0.05,False,,1.1565258161212433,1.0754189026241092,33586.58437498354,18,-12.98917269302895,1.0586759712052525,-10.301872329451045,0.8820412450487869,0.00865337956549358,1.07457479299824,0.004305480673267594
-0.05,0.06000000000000001,False,,1.167157302495621,1.0803505461171485,33433.2664904491,18,-12.33413376115368,1.14160274031459,-9.348179171525905,1.098647089171225,0.008688422536135868,1.0789264214734475,0.0044762532517237654
-0.05,0.06999999999999999,False,,1.17757113336613,1.085159496740516,33285.10492690625,18,-11.739496680307271,1.2224943387762006,-8.341757051946336,1.3851615298348459,0.008720886962916638,1.0829578469325667,0.00463569894087993
-0.05,0.08,False,,1.1877503327936632,1.0898395903956064,33142.16883819168,18,-11.11836581161887,1.313116928026332,-7.30876051703072,1.7571145494417706,0.008750683398262437,1.0866579617953742,0.004784183069101564
-0.04,-0.08,False,,0.9881772779424188,0.9940710628231861,36335.076094918375,18,-10.018258052985738,1.4904204058481823,-5.744456493094022,2.519013397064448,0.007957288677200088,0.9881343778362045,0.0018878244880341651
-0.04,-0.07,False,,0.9998005222468415,0.9999002561490028,36123.250783580545,18,-10.657474584428872,1.3846753514969175,-6.654965310704708,2.0425824471013203,0.008012912065823684,0.9950416781416722,0.0020352702327536033
